
    Aexp = 1
    Pcon = 3
    Pcap = 2
    Acap = 0
    Pvol = 3
    Stor = 3
    Time = 5
    Docu = 1
    Ruse = 4
    Cplx = 5
    Data = 2
    Rely = 4
    Pmat = 3
    Team = 4
    Resl = 3
    Flex = 1
    Prec = 3
    Slocsize = 351515
 

    TotalRisk = 53.790001
    ReuseRisk = 0.000000
    PlatformRisk = 81.620003
    ProcessRisk = 66.480003
    PersonnelRisk = 47.419998
    ProductRisk = 41.720001
    ScheduleRisk = 72.449997
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 2
    Pexp = 0
    Aexp = 2
    Pcon = 1
    Pcap = 1
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 1
    Ruse = 2
    Cplx = 3
    Data = 2
    Rely = 4
    Pmat = 0
    Team = 0
    Resl = 0
    Flex = 5
    Prec = 3
    Slocsize = 1256060
 

    TotalRisk = 53.250000
    ReuseRisk = 11.170000
    PlatformRisk = 34.840000
    ProcessRisk = 58.169998
    PersonnelRisk = 41.709999
    ProductRisk = 66.190002
    ScheduleRisk = 72.370003
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 0
    Pexp = 0
    Aexp = 1
    Pcon = 3
    Pcap = 1
    Acap = 1
    Pvol = 2
    Stor = 2
    Time = 5
    Docu = 1
    Ruse = 5
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 1
    Team = 0
    Resl = 4
    Flex = 3
    Prec = 4
    Slocsize = 753535
 

    TotalRisk = 51.099998
    ReuseRisk = 1.560000
    PlatformRisk = 72.500000
    ProcessRisk = 47.290001
    PersonnelRisk = 49.820000
    ProductRisk = 39.119999
    ScheduleRisk = 72.300003
    Sced = 0
    Site = 3
    Tool = 0
    Ltex = 3
    Pexp = 1
    Aexp = 2
    Pcon = 0
    Pcap = 0
    Acap = 0
    Pvol = 4
    Stor = 4
    Time = 5
    Docu = 2
    Ruse = 5
    Cplx = 0
    Data = 1
    Rely = 4
    Pmat = 1
    Team = 3
    Resl = 1
    Flex = 3
    Prec = 5
    Slocsize = 2562626
 

    TotalRisk = 51.669998
    ReuseRisk = 1.430000
    PlatformRisk = 55.360001
    ProcessRisk = 60.610001
    PersonnelRisk = 41.139999
    ProductRisk = 59.040001
    ScheduleRisk = 72.220001
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 3
    Pexp = 0
    Aexp = 0
    Pcon = 1
    Pcap = 3
    Acap = 0
    Pvol = 2
    Stor = 4
    Time = 5
    Docu = 2
    Ruse = 3
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 1
    Team = 1
    Resl = 4
    Flex = 4
    Prec = 3
    Slocsize = 5577777
 

    TotalRisk = 68.980003
    ReuseRisk = 0.000000
    PlatformRisk = 92.220001
    ProcessRisk = 49.310001
    PersonnelRisk = 71.169998
    ProductRisk = 73.870003
    ScheduleRisk = 72.050003
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 2
    Pexp = 0
    Aexp = 3
    Pcon = 2
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 3
    Ruse = 2
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 3
    Team = 2
    Resl = 5
    Flex = 2
    Prec = 0
    Slocsize = 1557575
 

    TotalRisk = 57.570000
    ReuseRisk = 6.620000
    PlatformRisk = 44.520000
    ProcessRisk = 66.919998
    PersonnelRisk = 52.330002
    ProductRisk = 63.430000
    ScheduleRisk = 72.010002
    Sced = 0
    Site = 3
    Tool = 0
    Ltex = 0
    Pexp = 2
    Aexp = 0
    Pcon = 2
    Pcap = 0
    Acap = 4
    Pvol = 2
    Stor = 5
    Time = 5
    Docu = 2
    Ruse = 4
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 1
    Team = 0
    Resl = 1
    Flex = 3
    Prec = 4
    Slocsize = 8492424
 

    TotalRisk = 57.250000
    ReuseRisk = 7.680000
    PlatformRisk = 66.900002
    ProcessRisk = 10.410000
    PersonnelRisk = 58.750000
    ProductRisk = 67.540001
    ScheduleRisk = 71.970001
    Sced = 0
    Site = 1
    Tool = 2
    Ltex = 3
    Pexp = 0
    Aexp = 0
    Pcon = 4
    Pcap = 1
    Acap = 0
    Pvol = 2
    Stor = 5
    Time = 5
    Docu = 4
    Ruse = 5
    Cplx = 5
    Data = 2
    Rely = 4
    Pmat = 1
    Team = 4
    Resl = 2
    Flex = 0
    Prec = 4
    Slocsize = 1658080
 

    TotalRisk = 63.549999
    ReuseRisk = 9.300000
    PlatformRisk = 54.090000
    ProcessRisk = 61.279999
    PersonnelRisk = 64.010002
    ProductRisk = 65.250000
    ScheduleRisk = 71.910004
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 0
    Pexp = 4
    Aexp = 2
    Pcon = 0
    Pcap = 0
    Acap = 0
    Pvol = 1
    Stor = 3
    Time = 5
    Docu = 3
    Ruse = 5
    Cplx = 4
    Data = 3
    Rely = 4
    Pmat = 1
    Team = 0
    Resl = 5
    Flex = 0
    Prec = 1
    Slocsize = 9698484
 

    TotalRisk = 61.230000
    ReuseRisk = 0.000000
    PlatformRisk = 57.139999
    ProcessRisk = 55.400002
    PersonnelRisk = 60.270000
    ProductRisk = 73.870003
    ScheduleRisk = 71.730003
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 2
    Pexp = 3
    Aexp = 0
    Pcon = 0
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 3
    Time = 5
    Docu = 0
    Ruse = 2
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 5
    Team = 1
    Resl = 4
    Flex = 1
    Prec = 0
    Slocsize = 6381818
 

    TotalRisk = 70.269997
    ReuseRisk = 9.240000
    PlatformRisk = 33.560001
    ProcessRisk = 85.290001
    PersonnelRisk = 68.620003
    ProductRisk = 87.180000
    ScheduleRisk = 71.110001
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 2
    Pexp = 2
    Aexp = 0
    Pcon = 2
    Pcap = 0
    Acap = 0
    Pvol = 1
    Stor = 4
    Time = 4
    Docu = 0
    Ruse = 5
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 0
    Team = 1
    Resl = 4
    Flex = 5
    Prec = 0
    Slocsize = 9095454
 

    TotalRisk = 61.290001
    ReuseRisk = 6.900000
    PlatformRisk = 45.529999
    ProcessRisk = 21.860001
    PersonnelRisk = 66.220001
    ProductRisk = 80.610001
    ScheduleRisk = 71.059998
    Sced = 0
    Site = 0
    Tool = 4
    Ltex = 1
    Pexp = 2
    Aexp = 1
    Pcon = 1
    Pcap = 0
    Acap = 0
    Pvol = 1
    Stor = 3
    Time = 5
    Docu = 1
    Ruse = 5
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 0
    Team = 3
    Resl = 0
    Flex = 4
    Prec = 3
    Slocsize = 3266161
 

    TotalRisk = 52.259998
    ReuseRisk = 0.000000
    PlatformRisk = 63.290001
    ProcessRisk = 66.480003
    PersonnelRisk = 53.900002
    ProductRisk = 35.490002
    ScheduleRisk = 70.190002
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 4
    Pexp = 0
    Aexp = 2
    Pcon = 3
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 4
    Docu = 0
    Ruse = 1
    Cplx = 1
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 1
    Resl = 2
    Flex = 2
    Prec = 5
    Slocsize = 2864141
 

    TotalRisk = 70.570000
    ReuseRisk = 0.000000
    PlatformRisk = 89.110001
    ProcessRisk = 65.410004
    PersonnelRisk = 69.800003
    ProductRisk = 77.580002
    ScheduleRisk = 70.160004
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 4
    Pexp = 1
    Aexp = 2
    Pcon = 1
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 4
    Ruse = 4
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 1
    Team = 3
    Resl = 0
    Flex = 5
    Prec = 3
    Slocsize = 7185858
 

    TotalRisk = 60.230000
    ReuseRisk = 7.680000
    PlatformRisk = 59.810001
    ProcessRisk = 42.040001
    PersonnelRisk = 56.500000
    ProductRisk = 72.860001
    ScheduleRisk = 70.150002
    Sced = 0
    Site = 4
    Tool = 1
    Ltex = 3
    Pexp = 4
    Aexp = 0
    Pcon = 1
    Pcap = 0
    Acap = 1
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 0
    Ruse = 5
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 5
    Resl = 1
    Flex = 3
    Prec = 0
    Slocsize = 5075252
 

    TotalRisk = 69.209999
    ReuseRisk = 0.000000
    PlatformRisk = 96.070000
    ProcessRisk = 52.340000
    PersonnelRisk = 70.309998
    ProductRisk = 73.870003
    ScheduleRisk = 69.690002
    Sced = 0
    Site = 2
    Tool = 0
    Ltex = 1
    Pexp = 1
    Aexp = 3
    Pcon = 3
    Pcap = 0
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 5
    Docu = 2
    Ruse = 2
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 5
    Team = 1
    Resl = 0
    Flex = 1
    Prec = 0
    Slocsize = 4572727
 

    TotalRisk = 59.220001
    ReuseRisk = 0.000000
    PlatformRisk = 71.059998
    ProcessRisk = 67.160004
    PersonnelRisk = 60.090000
    ProductRisk = 52.119999
    ScheduleRisk = 69.620003
    Sced = 0
    Site = 2
    Tool = 0
    Ltex = 2
    Pexp = 0
    Aexp = 4
    Pcon = 1
    Pcap = 0
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 4
    Docu = 3
    Ruse = 2
    Cplx = 4
    Data = 3
    Rely = 4
    Pmat = 0
    Team = 3
    Resl = 0
    Flex = 2
    Prec = 4
    Slocsize = 1758585
 

    TotalRisk = 48.639999
    ReuseRisk = 4.780000
    PlatformRisk = 61.419998
    ProcessRisk = 56.200001
    PersonnelRisk = 43.630001
    ProductRisk = 37.709999
    ScheduleRisk = 69.169998
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 1
    Pexp = 4
    Aexp = 0
    Pcon = 1
    Pcap = 1
    Acap = 0
    Pvol = 3
    Stor = 4
    Time = 5
    Docu = 2
    Ruse = 4
    Cplx = 0
    Data = 2
    Rely = 4
    Pmat = 1
    Team = 0
    Resl = 3
    Flex = 1
    Prec = 3
    Slocsize = 9597979
 

    TotalRisk = 61.619999
    ReuseRisk = 15.410000
    PlatformRisk = 74.559998
    ProcessRisk = 41.849998
    PersonnelRisk = 50.660000
    ProductRisk = 72.290001
    ScheduleRisk = 68.540001
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 0
    Pexp = 2
    Aexp = 0
    Pcon = 2
    Pcap = 4
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 5
    Docu = 0
    Ruse = 5
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 3
    Team = 4
    Resl = 2
    Flex = 4
    Prec = 0
    Slocsize = 954545
 

    TotalRisk = 57.689999
    ReuseRisk = 7.680000
    PlatformRisk = 51.439999
    ProcessRisk = 59.630001
    PersonnelRisk = 50.240002
    ProductRisk = 68.400002
    ScheduleRisk = 68.029999
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 3
    Pexp = 2
    Aexp = 0
    Pcon = 2
    Pcap = 0
    Acap = 2
    Pvol = 2
    Stor = 5
    Time = 5
    Docu = 4
    Ruse = 5
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 1
    Team = 1
    Resl = 5
    Flex = 3
    Prec = 4
    Slocsize = 7386868
 

    TotalRisk = 52.240002
    ReuseRisk = 3.320000
    PlatformRisk = 65.529999
    ProcessRisk = 34.480000
    PersonnelRisk = 55.869999
    ProductRisk = 45.200001
    ScheduleRisk = 67.860001
    Sced = 0
    Site = 2
    Tool = 0
    Ltex = 0
    Pexp = 3
    Aexp = 2
    Pcon = 4
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 4
    Time = 5
    Docu = 3
    Ruse = 4
    Cplx = 3
    Data = 2
    Rely = 4
    Pmat = 5
    Team = 4
    Resl = 2
    Flex = 1
    Prec = 5
    Slocsize = 3567676
 

    TotalRisk = 44.919998
    ReuseRisk = 1.490000
    PlatformRisk = 67.680000
    ProcessRisk = 57.680000
    PersonnelRisk = 36.009998
    ProductRisk = 34.130001
    ScheduleRisk = 67.809998
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 1
    Pexp = 0
    Aexp = 3
    Pcon = 2
    Pcap = 3
    Acap = 0
    Pvol = 1
    Stor = 5
    Time = 5
    Docu = 0
    Ruse = 4
    Cplx = 2
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 1
    Resl = 5
    Flex = 2
    Prec = 0
    Slocsize = 5879292
 

    TotalRisk = 54.880001
    ReuseRisk = 11.170000
    PlatformRisk = 21.450001
    ProcessRisk = 60.119999
    PersonnelRisk = 58.599998
    ProductRisk = 54.450001
    ScheduleRisk = 67.309998
    Sced = 0
    Site = 3
    Tool = 0
    Ltex = 0
    Pexp = 1
    Aexp = 1
    Pcon = 3
    Pcap = 0
    Acap = 0
    Pvol = 2
    Stor = 4
    Time = 3
    Docu = 4
    Ruse = 5
    Cplx = 3
    Data = 4
    Rely = 4
    Pmat = 0
    Team = 2
    Resl = 2
    Flex = 5
    Prec = 4
    Slocsize = 3366666
 

    TotalRisk = 55.750000
    ReuseRisk = 1.440000
    PlatformRisk = 37.880001
    ProcessRisk = 74.930000
    PersonnelRisk = 48.209999
    ProductRisk = 70.580002
    ScheduleRisk = 67.150002
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 0
    Pexp = 3
    Aexp = 4
    Pcon = 3
    Pcap = 0
    Acap = 1
    Pvol = 3
    Stor = 2
    Time = 5
    Docu = 3
    Ruse = 3
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 0
    Team = 2
    Resl = 3
    Flex = 3
    Prec = 1
    Slocsize = 8190909
 

    TotalRisk = 48.980000
    ReuseRisk = 3.430000
    PlatformRisk = 85.470001
    ProcessRisk = 39.689999
    PersonnelRisk = 44.380001
    ProductRisk = 36.040001
    ScheduleRisk = 67.050003
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 4
    Pexp = 1
    Aexp = 1
    Pcon = 2
    Pcap = 1
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 5
    Docu = 1
    Ruse = 5
    Cplx = 1
    Data = 2
    Rely = 4
    Pmat = 1
    Team = 5
    Resl = 2
    Flex = 3
    Prec = 5
    Slocsize = 4070202
 

    TotalRisk = 48.810001
    ReuseRisk = 1.470000
    PlatformRisk = 81.040001
    ProcessRisk = 54.389999
    PersonnelRisk = 39.009998
    ProductRisk = 41.430000
    ScheduleRisk = 66.910004
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 2
    Pexp = 1
    Aexp = 1
    Pcon = 0
    Pcap = 2
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 5
    Docu = 0
    Ruse = 4
    Cplx = 3
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 4
    Resl = 3
    Flex = 0
    Prec = 2
    Slocsize = 3366666
 

    TotalRisk = 63.130001
    ReuseRisk = 1.440000
    PlatformRisk = 36.599998
    ProcessRisk = 78.419998
    PersonnelRisk = 63.380001
    ProductRisk = 77.559998
    ScheduleRisk = 66.650002
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 0
    Pexp = 1
    Aexp = 4
    Pcon = 0
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 4
    Time = 4
    Docu = 2
    Ruse = 3
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 0
    Team = 3
    Resl = 4
    Flex = 3
    Prec = 1
    Slocsize = 3065151
 

    TotalRisk = 58.900002
    ReuseRisk = 7.740000
    PlatformRisk = 45.529999
    ProcessRisk = 10.020000
    PersonnelRisk = 66.480003
    ProductRisk = 77.309998
    ScheduleRisk = 66.379997
    Sced = 0
    Site = 3
    Tool = 4
    Ltex = 0
    Pexp = 1
    Aexp = 4
    Pcon = 3
    Pcap = 0
    Acap = 0
    Pvol = 2
    Stor = 3
    Time = 5
    Docu = 4
    Ruse = 5
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 1
    Team = 3
    Resl = 3
    Flex = 3
    Prec = 1
    Slocsize = 1859090
 

    TotalRisk = 61.209999
    ReuseRisk = 3.320000
    PlatformRisk = 53.919998
    ProcessRisk = 25.680000
    PersonnelRisk = 67.559998
    ProductRisk = 78.300003
    ScheduleRisk = 66.169998
    Sced = 0
    Site = 3
    Tool = 2
    Ltex = 0
    Pexp = 3
    Aexp = 3
    Pcon = 4
    Pcap = 0
    Acap = 0
    Pvol = 1
    Stor = 4
    Time = 5
    Docu = 4
    Ruse = 4
    Cplx = 5
    Data = 2
    Rely = 4
    Pmat = 0
    Team = 5
    Resl = 5
    Flex = 5
    Prec = 5
    Slocsize = 3869191
 

    TotalRisk = 58.570000
    ReuseRisk = 9.240000
    PlatformRisk = 78.510002
    ProcessRisk = 49.549999
    PersonnelRisk = 54.130001
    ProductRisk = 55.299999
    ScheduleRisk = 65.930000
    Sced = 0
    Site = 1
    Tool = 0
    Ltex = 2
    Pexp = 2
    Aexp = 0
    Pcon = 1
    Pcap = 1
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 0
    Ruse = 5
    Cplx = 4
    Data = 4
    Rely = 4
    Pmat = 2
    Team = 0
    Resl = 2
    Flex = 0
    Prec = 5
    Slocsize = 452020
 

    TotalRisk = 70.580002
    ReuseRisk = 0.000000
    PlatformRisk = 86.059998
    ProcessRisk = 72.000000
    PersonnelRisk = 70.290001
    ProductRisk = 77.570000
    ScheduleRisk = 65.559998
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 2
    Pexp = 2
    Aexp = 2
    Pcon = 0
    Pcap = 0
    Acap = 0
    Pvol = 2
    Stor = 5
    Time = 5
    Docu = 1
    Ruse = 3
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 1
    Team = 0
    Resl = 0
    Flex = 0
    Prec = 1
    Slocsize = 5577777
 

    TotalRisk = 59.020000
    ReuseRisk = 2.960000
    PlatformRisk = 52.439999
    ProcessRisk = 40.270000
    PersonnelRisk = 64.449997
    ProductRisk = 67.559998
    ScheduleRisk = 65.290001
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 1
    Pexp = 0
    Aexp = 1
    Pcon = 2
    Pcap = 0
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 2
    Docu = 4
    Ruse = 4
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 3
    Team = 2
    Resl = 4
    Flex = 3
    Prec = 2
    Slocsize = 7989898
 

    TotalRisk = 69.570000
    ReuseRisk = 1.560000
    PlatformRisk = 65.529999
    ProcessRisk = 90.709999
    PersonnelRisk = 63.830002
    ProductRisk = 83.879997
    ScheduleRisk = 64.949997
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 2
    Pexp = 3
    Aexp = 4
    Pcon = 4
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 4
    Time = 5
    Docu = 1
    Ruse = 5
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 1
    Resl = 5
    Flex = 4
    Prec = 1
    Slocsize = 7889393
 

    TotalRisk = 55.959999
    ReuseRisk = 15.410000
    PlatformRisk = 15.260000
    ProcessRisk = 8.990000
    PersonnelRisk = 64.220001
    ProductRisk = 76.930000
    ScheduleRisk = 64.879997
    Sced = 0
    Site = 0
    Tool = 4
    Ltex = 0
    Pexp = 2
    Aexp = 0
    Pcon = 2
    Pcap = 0
    Acap = 0
    Pvol = 1
    Stor = 2
    Time = 4
    Docu = 4
    Ruse = 5
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 3
    Team = 1
    Resl = 1
    Flex = 3
    Prec = 0
    Slocsize = 954545
 

    TotalRisk = 57.669998
    ReuseRisk = 1.470000
    PlatformRisk = 74.080002
    ProcessRisk = 69.680000
    PersonnelRisk = 45.660000
    ProductRisk = 67.209999
    ScheduleRisk = 64.839996
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 3
    Pexp = 1
    Aexp = 1
    Pcon = 3
    Pcap = 2
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 3
    Ruse = 4
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 0
    Team = 2
    Resl = 1
    Flex = 1
    Prec = 4
    Slocsize = 7788888
 

    TotalRisk = 62.650002
    ReuseRisk = 7.740000
    PlatformRisk = 60.889999
    ProcessRisk = 22.600000
    PersonnelRisk = 67.639999
    ProductRisk = 78.050003
    ScheduleRisk = 64.370003
    Sced = 0
    Site = 5
    Tool = 1
    Ltex = 0
    Pexp = 2
    Aexp = 4
    Pcon = 2
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 4
    Time = 5
    Docu = 4
    Ruse = 5
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 5
    Team = 3
    Resl = 4
    Flex = 3
    Prec = 2
    Slocsize = 2763636
 

    TotalRisk = 54.639999
    ReuseRisk = 1.430000
    PlatformRisk = 66.389999
    ProcessRisk = 55.830002
    PersonnelRisk = 48.090000
    ProductRisk = 61.849998
    ScheduleRisk = 63.660000
    Sced = 0
    Site = 1
    Tool = 1
    Ltex = 4
    Pexp = 3
    Aexp = 0
    Pcon = 4
    Pcap = 2
    Acap = 0
    Pvol = 1
    Stor = 5
    Time = 5
    Docu = 1
    Ruse = 3
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 0
    Team = 0
    Resl = 4
    Flex = 0
    Prec = 4
    Slocsize = 4170707
 

    TotalRisk = 44.139999
    ReuseRisk = 15.410000
    PlatformRisk = 32.740002
    ProcessRisk = 53.480000
    PersonnelRisk = 21.809999
    ProductRisk = 61.970001
    ScheduleRisk = 63.439999
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 0
    Pexp = 4
    Aexp = 0
    Pcon = 0
    Pcap = 4
    Acap = 2
    Pvol = 3
    Stor = 3
    Time = 5
    Docu = 0
    Ruse = 5
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 5
    Resl = 1
    Flex = 2
    Prec = 5
    Slocsize = 9899494
 

    TotalRisk = 53.880001
    ReuseRisk = 4.800000
    PlatformRisk = 58.400002
    ProcessRisk = 69.790001
    PersonnelRisk = 38.740002
    ProductRisk = 67.580002
    ScheduleRisk = 62.820000
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 0
    Pexp = 3
    Aexp = 1
    Pcon = 3
    Pcap = 3
    Acap = 0
    Pvol = 3
    Stor = 4
    Time = 5
    Docu = 1
    Ruse = 4
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 3
    Resl = 3
    Flex = 2
    Prec = 5
    Slocsize = 9497474
 

    TotalRisk = 56.549999
    ReuseRisk = 4.990000
    PlatformRisk = 61.410000
    ProcessRisk = 44.459999
    PersonnelRisk = 53.680000
    ProductRisk = 66.760002
    ScheduleRisk = 61.660000
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 2
    Pexp = 2
    Aexp = 1
    Pcon = 2
    Pcap = 0
    Acap = 1
    Pvol = 1
    Stor = 5
    Time = 5
    Docu = 2
    Ruse = 5
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 5
    Team = 5
    Resl = 3
    Flex = 5
    Prec = 4
    Slocsize = 5577777
 

    TotalRisk = 56.730000
    ReuseRisk = 9.240000
    PlatformRisk = 60.660000
    ProcessRisk = 0.000000
    PersonnelRisk = 63.669998
    ProductRisk = 71.139999
    ScheduleRisk = 59.299999
    Sced = 0
    Site = 2
    Tool = 3
    Ltex = 2
    Pexp = 2
    Aexp = 0
    Pcon = 4
    Pcap = 0
    Acap = 0
    Pvol = 4
    Stor = 5
    Time = 4
    Docu = 1
    Ruse = 5
    Cplx = 5
    Data = 2
    Rely = 4
    Pmat = 2
    Team = 3
    Resl = 3
    Flex = 2
    Prec = 3
    Slocsize = 452020
 

    TotalRisk = 54.080002
    ReuseRisk = 7.740000
    PlatformRisk = 69.940002
    ProcessRisk = 6.770000
    PersonnelRisk = 55.630001
    ProductRisk = 65.680000
    ScheduleRisk = 59.200001
    Sced = 0
    Site = 5
    Tool = 4
    Ltex = 0
    Pexp = 1
    Aexp = 3
    Pcon = 2
    Pcap = 1
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 5
    Docu = 0
    Ruse = 5
    Cplx = 5
    Data = 3
    Rely = 4
    Pmat = 1
    Team = 5
    Resl = 0
    Flex = 1
    Prec = 5
    Slocsize = 7587878
 

    TotalRisk = 56.020000
    ReuseRisk = 7.740000
    PlatformRisk = 70.820000
    ProcessRisk = 19.180000
    PersonnelRisk = 55.919998
    ProductRisk = 68.059998
    ScheduleRisk = 56.990002
    Sced = 0
    Site = 0
    Tool = 1
    Ltex = 0
    Pexp = 2
    Aexp = 4
    Pcon = 2
    Pcap = 1
    Acap = 0
    Pvol = 1
    Stor = 5
    Time = 5
    Docu = 3
    Ruse = 5
    Cplx = 5
    Data = 4
    Rely = 4
    Pmat = 2
    Team = 3
    Resl = 0
    Flex = 4
    Prec = 5
    Slocsize = 4673232
 

    TotalRisk = 46.480000
    ReuseRisk = 7.740000
    PlatformRisk = 50.590000
    ProcessRisk = 61.610001
    PersonnelRisk = 31.930000
    ProductRisk = 54.070000
    ScheduleRisk = 56.840000
    Sced = 0
    Site = 5
    Tool = 0
    Ltex = 0
    Pexp = 4
    Aexp = 3
    Pcon = 0
    Pcap = 3
    Acap = 0
    Pvol = 3
    Stor = 2
    Time = 5
    Docu = 1
    Ruse = 5
    Cplx = 4
    Data = 2
    Rely = 4
    Pmat = 0
    Team = 1
    Resl = 1
    Flex = 1
    Prec = 2
    Slocsize = 5175757
 

    TotalRisk = 60.799999
    ReuseRisk = 9.240000
    PlatformRisk = 41.560001
    ProcessRisk = 46.369999
    PersonnelRisk = 64.790001
    ProductRisk = 75.160004
    ScheduleRisk = 56.590000
    Sced = 0
    Site = 4
    Tool = 0
    Ltex = 2
    Pexp = 2
    Aexp = 0
    Pcon = 0
    Pcap = 0
    Acap = 0
    Pvol = 3
    Stor = 5
    Time = 2
    Docu = 0
    Ruse = 5
    Cplx = 5
    Data = 2
    Rely = 4
    Pmat = 5
    Team = 1
    Resl = 4
    Flex = 1
    Prec = 2
    Slocsize = 7587878
 

    TotalRisk = 47.990002
    ReuseRisk = 9.300000
    PlatformRisk = 9.100000
    ProcessRisk = 53.860001
    PersonnelRisk = 45.080002
    ProductRisk = 67.419998
    ScheduleRisk = 51.480000
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 0
    Pexp = 4
    Aexp = 2
    Pcon = 4
    Pcap = 0
    Acap = 1
    Pvol = 3
    Stor = 3
    Time = 3
    Docu = 2
    Ruse = 5
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 1
    Team = 1
    Resl = 4
    Flex = 4
    Prec = 0
    Slocsize = 4572727
 

    TotalRisk = 36.750000
    ReuseRisk = 11.140000
    PlatformRisk = 10.230000
    ProcessRisk = 67.879997
    PersonnelRisk = 19.469999
    ProductRisk = 50.709999
    ScheduleRisk = 48.930000
    Sced = 0
    Site = 0
    Tool = 0
    Ltex = 1
    Pexp = 2
    Aexp = 0
    Pcon = 3
    Pcap = 2
    Acap = 4
    Pvol = 1
    Stor = 4
    Time = 4
    Docu = 1
    Ruse = 5
    Cplx = 5
    Data = 1
    Rely = 4
    Pmat = 0
    Team = 0
    Resl = 0
    Flex = 2
    Prec = 2
    Slocsize = 7085353
 

